city,timestamp,temperature,season
New York,2010-06-13,28.51455529702127,summer
New York,2010-06-14,21.62584106032837,summer
New York,2010-06-15,22.018644463100223,summer
New York,2010-06-16,24.074713503464984,summer
New York,2010-06-17,27.452977049818976,summer
New York,2010-06-18,22.918776068340076,summer
New York,2010-06-19,23.82511492619465,summer
New York,2010-06-20,23.134943186374738,summer
New York,2010-06-21,33.211205992506805,summer
New York,2010-06-22,29.864170582196998,summer
New York,2010-06-23,30.77592771644226,summer
New York,2010-06-24,26.56286357251916,summer
New York,2010-06-25,22.20788955411044,summer
New York,2010-06-26,19.96367906927043,summer
New York,2010-06-27,19.958562599324736,summer
New York,2010-06-28,27.120149703400678,summer
New York,2010-06-29,32.32315171692741,summer
New York,2010-06-30,25.510386874366663,summer
New York,2010-07-01,23.554155090091736,summer
New York,2010-07-02,27.433623738945382,summer
New York,2010-07-03,30.509264399941056,summer
New York,2010-07-04,22.186299832265707,summer
New York,2010-07-05,29.062340015439965,summer
New York,2010-07-06,26.34021638553771,summer
New York,2010-07-07,24.117701279853115,summer
New York,2010-07-08,30.51649211211578,summer
New York,2010-07-09,22.335461180348275,summer
New York,2010-07-10,28.13291711571006,summer
New York,2010-07-11,26.160108198507267,summer
New York,2010-07-12,20.386274415413503,summer
New York,2010-07-13,25.038822236156815,summer
New York,2010-07-14,23.919852870760234,summer
New York,2010-07-15,18.994393045251208,summer
New York,2010-07-16,24.257634849230705,summer
New York,2010-07-17,20.458344174222315,summer
New York,2010-07-18,28.346099087082898,summer
New York,2010-07-19,33.58325955313923,summer
New York,2010-07-20,28.313688112200737,summer
New York,2010-07-21,19.271981058122208,summer
New York,2010-07-22,19.683646506031213,summer
New York,2010-07-23,17.237433214541873,summer
New York,2010-07-24,25.917841602927506,summer
New York,2010-07-25,23.976555864692443,summer
New York,2010-07-26,27.07696063943439,summer
New York,2010-07-27,27.01581366985842,summer
New York,2010-07-28,28.267385053875085,summer
New York,2010-07-29,23.90388337165068,summer
New York,2010-07-30,24.305644982646264,summer
New York,2010-07-31,30.125382073660315,summer
New York,2010-08-01,22.68629991606723,summer
New York,2010-08-02,27.670957881733084,summer
New York,2010-08-03,31.214686620711717,summer
New York,2010-08-04,22.732257964087083,summer
New York,2010-08-05,16.838422473329143,summer
New York,2010-08-06,16.21028898401267,summer
New York,2010-08-07,23.19395776270929,summer
New York,2010-08-08,27.608668897304682,summer
New York,2010-08-09,29.585717303287794,summer
New York,2010-08-10,24.688137954784537,summer
New York,2010-08-11,27.529747570116573,summer
New York,2010-08-12,21.68906577978051,summer
New York,2010-08-13,30.74910407007041,summer
New York,2010-08-14,24.220089380853153,summer
New York,2010-08-15,33.68161974081513,summer
New York,2010-08-16,21.6981948463365,summer
New York,2010-08-17,38.42701241573659,summer
New York,2010-08-18,28.752325518390865,summer
New York,2010-08-19,16.204640114072447,summer
New York,2010-08-20,23.39680214377765,summer
New York,2010-08-21,24.404855867612426,summer
New York,2010-08-22,20.94144700247565,summer
New York,2010-08-23,27.403387071969412,summer
New York,2010-08-24,23.936373013616752,summer
New York,2010-08-25,29.18698492984818,summer
New York,2010-08-26,27.557679651148973,summer
New York,2010-08-27,14.827239742620367,summer
New York,2010-08-28,27.196887318871287,summer
New York,2010-08-29,25.056728676626417,summer
New York,2010-08-30,27.110994506567977,summer
New York,2010-08-31,22.6328570524668,summer
New York,2010-09-01,17.295029186094617,autumn
New York,2010-09-02,15.326375578750065,autumn
New York,2010-09-03,12.480860133580174,autumn
New York,2010-09-04,18.729135958339086,autumn
New York,2010-09-05,12.890384195075756,autumn
New York,2010-09-06,14.273097305874089,autumn
New York,2010-09-07,13.589806382553892,autumn
New York,2010-09-08,10.774113321965206,autumn
New York,2010-09-09,12.452062495470024,autumn
New York,2010-09-10,21.209389018455358,autumn
New York,2010-09-11,7.630769101496968,autumn
New York,2010-09-12,18.263960688108096,autumn
New York,2010-09-13,8.453776086304545,autumn
New York,2010-09-14,10.846020285941968,autumn
New York,2010-09-15,20.597303429287255,autumn
New York,2010-09-16,13.95829554792394,autumn
New York,2010-09-17,11.618686350996592,autumn
New York,2010-09-18,25.328640306099253,autumn
New York,2010-09-19,18.701913415116415,autumn
New York,2010-09-20,14.728287710598948,autumn
New York,2010-09-21,17.058789388750213,autumn
New York,2010-09-22,17.60076788828861,autumn
New York,2010-09-23,16.11791783910072,autumn
New York,2010-09-24,14.964169613334747,autumn
New York,2010-09-25,7.698714435933619,autumn
New York,2010-09-26,22.42513069173178,autumn
New York,2010-09-27,17.797756197602894,autumn
New York,2010-09-28,17.37407739697116,autumn
New York,2010-09-29,6.982965516053941,autumn
New York,2010-09-30,13.409297914006801,autumn
New York,2010-10-01,17.394368781943168,autumn
New York,2010-10-02,15.292787171886749,autumn
New York,2010-10-03,12.475165705667639,autumn
New York,2010-10-04,5.303299391144913,autumn
New York,2010-10-05,15.476008567726666,autumn
New York,2010-10-06,13.926598766509493,autumn
New York,2010-10-07,14.69454608346057,autumn
New York,2010-10-08,3.672936143275285,autumn
New York,2010-10-09,20.054367330562982,autumn
New York,2010-10-10,10.356153127797441,autumn
New York,2010-10-11,16.112288515478923,autumn
New York,2010-10-12,16.165833376523814,autumn
New York,2010-10-13,8.325425026132038,autumn
New York,2010-10-14,17.79840135845923,autumn
New York,2010-10-15,6.140313163382116,autumn
New York,2010-10-16,18.177115835200055,autumn
New York,2010-10-17,8.993090490461157,autumn
New York,2010-10-18,15.934695927840178,autumn
New York,2010-10-19,8.862024583534987,autumn
New York,2010-10-20,14.827797458844444,autumn
New York,2010-10-21,8.203199534405805,autumn
New York,2010-10-22,17.82658569926986,autumn
New York,2010-10-23,21.556531491757596,autumn
New York,2010-10-24,17.78731580797504,autumn
New York,2010-10-25,10.2460151628574,autumn
New York,2010-10-26,11.850656684637013,autumn
New York,2010-10-27,19.508097759721952,autumn
New York,2010-10-28,6.9910890554174845,autumn
New York,2010-10-29,10.32982132975008,autumn
New York,2010-10-30,20.9767455872707,autumn
New York,2010-10-31,18.47245779527771,autumn
New York,2010-11-01,23.39608710533052,autumn
New York,2010-11-02,10.949463923032155,autumn
New York,2010-11-03,21.81399053726015,autumn
New York,2010-11-04,14.87776003690757,autumn
New York,2010-11-05,13.98119389669106,autumn
New York,2010-11-06,16.339434372991164,autumn
New York,2010-11-07,11.432072915004653,autumn
New York,2010-11-08,15.857208626478107,autumn
New York,2010-11-09,7.869088111930419,autumn
New York,2010-11-10,16.726217473493172,autumn
New York,2010-11-11,17.607264828034,autumn
New York,2010-11-12,15.464223788039293,autumn
New York,2010-11-13,16.533550408344343,autumn
New York,2010-11-14,14.961184558058601,autumn
New York,2010-11-15,12.318079865649853,autumn
New York,2010-11-16,19.618799799579577,autumn
New York,2010-11-17,22.91193534592299,autumn
New York,2010-11-18,19.483766632332607,autumn
New York,2010-11-19,17.733021850223285,autumn
New York,2010-11-20,10.814947447428722,autumn
New York,2010-11-21,12.673153935024573,autumn
New York,2010-11-22,15.572376750660139,autumn
New York,2010-11-23,17.579931179000987,autumn
New York,2010-11-24,20.004022316634444,autumn
New York,2010-11-25,27.782860831089852,autumn
New York,2010-11-26,13.662003878282121,autumn
New York,2010-11-27,12.596699418668063,autumn
New York,2010-11-28,12.609181167206014,autumn
New York,2010-11-29,14.929987947811405,autumn
New York,2010-11-30,20.656618468004382,autumn
New York,2010-12-01,-1.079019041859932,winter
New York,2010-12-02,-6.538961910586629,winter
New York,2010-12-03,-8.760247128150475,winter
New York,2010-12-04,-1.9271480396948502,winter
New York,2010-12-05,3.2688834388528787,winter
New York,2010-12-06,-4.173883875917884,winter
New York,2010-12-07,1.1138902510027688,winter
New York,2010-12-08,3.144240687438973,winter
New York,2010-12-09,3.3011046665222423,winter
New York,2010-12-10,7.711334200405172,winter
New York,2010-12-11,0.4099332287843783,winter
New York,2010-12-12,-9.600956950620272,winter
New York,2010-12-13,6.97109399054459,winter
New York,2010-12-14,-2.4136659176184585,winter
New York,2010-12-15,7.97097080320304,winter
New York,2010-12-16,1.7016049262415303,winter
New York,2010-12-17,0.9207578085170842,winter
New York,2010-12-18,0.04731610830873541,winter
New York,2010-12-19,5.7714602608659025,winter
New York,2010-12-20,-1.5080474726979451,winter
New York,2010-12-21,2.054700430438452,winter
New York,2010-12-22,-8.692015257584474,winter
New York,2010-12-23,4.609656642126058,winter
New York,2010-12-24,2.7326752734092787,winter
New York,2010-12-25,5.360051473374288,winter
New York,2010-12-26,0.5201389299540136,winter
New York,2010-12-27,3.092577362612088,winter
New York,2010-12-28,-5.28825209133993,winter
New York,2010-12-29,-7.466006162293946,winter
New York,2010-12-30,-2.120305763139718,winter
New York,2010-12-31,-3.1128724635869247,winter
New York,2011-01-01,-0.9994476060821522,winter
New York,2011-01-02,-5.090602906635018,winter
New York,2011-01-03,-4.462566737295262,winter
New York,2011-01-04,0.1874898150385862,winter
New York,2011-01-05,-3.1181732303687086,winter
New York,2011-01-06,1.6371855617022586,winter
New York,2011-01-07,-1.4368286052021315,winter
New York,2011-01-08,1.2467208535691536,winter
New York,2011-01-09,-4.010854837446206,winter
New York,2011-01-10,-5.926305607105849,winter
New York,2011-01-11,-2.025725398125528,winter
New York,2011-01-12,-6.663652544513459,winter
New York,2011-01-13,-0.4898652960235258,winter
New York,2011-01-14,2.098955635637119,winter
New York,2011-01-15,-1.5427301720299544,winter
New York,2011-01-16,7.323729753411337,winter
New York,2011-01-17,-1.4537303916790736,winter
New York,2011-01-18,-2.9932972143946563,winter
New York,2011-01-19,-3.372270430888802,winter
New York,2011-01-20,2.6332912027340747,winter
New York,2011-01-21,-4.023704252912253,winter
New York,2011-01-22,-3.1426089405441116,winter
New York,2011-01-23,-3.9339372170311346,winter
New York,2011-01-24,-0.9619981760037983,winter
New York,2011-01-25,0.05341390078412339,winter
New York,2011-01-26,1.1701423407265028,winter
New York,2011-01-27,7.629818546320653,winter
New York,2011-01-28,0.7589745468056326,winter
New York,2011-01-29,7.189156994935737,winter
New York,2011-01-30,12.041777335089117,winter
New York,2011-01-31,2.6554905285680115,winter
New York,2011-02-01,2.6920512550736344,winter
New York,2011-02-02,-3.4925059876671827,winter
New York,2011-02-03,-5.108734198513275,winter
New York,2011-02-04,-8.695099701544278,winter
New York,2011-02-05,-1.8155114888858783,winter
New York,2011-02-06,0.9769418046903753,winter
New York,2011-02-07,5.486848728250853,winter
New York,2011-02-08,-6.187924851860917,winter
New York,2011-02-09,-5.449346208744319,winter
New York,2011-02-10,4.177895567264334,winter
New York,2011-02-11,0.7417019385969212,winter
New York,2011-02-12,6.544583938591804,winter
New York,2011-02-13,-1.260635852300923,winter
New York,2011-02-14,9.686118980654863,winter
New York,2011-02-15,-2.716360159188172,winter
New York,2011-02-16,-0.1261717627676681,winter
New York,2011-02-17,1.6763152931813143,winter
New York,2011-02-18,-4.415572182454196,winter
New York,2011-02-19,1.9355241730942974,winter
New York,2011-02-20,-0.624500611007466,winter
New York,2011-02-21,2.7790608087650766,winter
New York,2011-02-22,-5.2817950799546765,winter
New York,2011-02-23,-5.356037735539688,winter
New York,2011-02-24,-1.786575307238765,winter
New York,2011-02-25,7.5246794157471335,winter
New York,2011-02-26,-4.2977553566049425,winter
New York,2011-02-27,3.7161390789992033,winter
New York,2011-02-28,1.209452123774255,winter
New York,2011-03-01,20.573380638386503,spring
New York,2011-03-02,8.217497802499432,spring
New York,2011-03-03,8.55710673684968,spring
New York,2011-03-04,11.847263209084419,spring
New York,2011-03-05,9.720341953650703,spring
New York,2011-03-06,8.919685729487089,spring
New York,2011-03-07,7.622400160905606,spring
New York,2011-03-08,7.971871570801209,spring
New York,2011-03-09,12.47381454732453,spring
New York,2011-03-10,8.149536958058004,spring
New York,2011-03-11,7.624574432440978,spring
New York,2011-03-12,3.4206695611503877,spring
New York,2011-03-13,9.236641387851538,spring
New York,2011-03-14,13.157399464910167,spring
New York,2011-03-15,11.085194770317308,spring
New York,2011-03-16,7.98084179571576,spring
New York,2011-03-17,16.64099441214441,spring
New York,2011-03-18,18.91452996934715,spring
New York,2011-03-19,16.504710601586766,spring
New York,2011-03-20,20.183036064792198,spring
New York,2011-03-21,4.704826126208972,spring
New York,2011-03-22,11.11954827656918,spring
New York,2011-03-23,6.795793066261673,spring
New York,2011-03-24,-1.775037618036091,spring
New York,2011-03-25,11.275849467038764,spring
New York,2011-03-26,12.019585805765217,spring
New York,2011-03-27,9.211088888902804,spring
New York,2011-03-28,17.979840965928954,spring
New York,2011-03-29,17.9130878368923,spring
New York,2011-03-30,16.635991785215595,spring
New York,2011-03-31,2.9997245662526613,spring
New York,2011-04-01,0.020917259467644556,spring
New York,2011-04-02,9.609303692252444,spring
New York,2011-04-03,8.787406914893356,spring
New York,2011-04-04,4.7702653375645365,spring
New York,2011-04-05,13.914698678304443,spring
New York,2011-04-06,9.18025220528078,spring
New York,2011-04-07,14.345096269698146,spring
New York,2011-04-08,7.221723030223117,spring
New York,2011-04-09,2.7311604820056425,spring
New York,2011-04-10,6.936936254788419,spring
New York,2011-04-11,16.244164550928136,spring
New York,2011-04-12,17.224863030037334,spring
New York,2011-04-13,7.200999408919171,spring
New York,2011-04-14,10.052775019418274,spring
New York,2011-04-15,5.44560329422746,spring
New York,2011-04-16,5.681601995147333,spring
New York,2011-04-17,6.639401526815936,spring
New York,2011-04-18,13.195548235982653,spring
New York,2011-04-19,13.456821421761015,spring
New York,2011-04-20,15.458578745958686,spring
New York,2011-04-21,1.4081928054597963,spring
New York,2011-04-22,11.367153489499554,spring
New York,2011-04-23,6.077549674458226,spring
New York,2011-04-24,7.937636865568582,spring
New York,2011-04-25,11.953431790993843,spring
New York,2011-04-26,-0.3896690072648461,spring
New York,2011-04-27,16.726565209543708,spring
New York,2011-04-28,6.209182846664852,spring
New York,2011-04-29,12.439380004910246,spring
New York,2011-04-30,17.091420109109805,spring
New York,2011-05-01,12.846203792210655,spring
New York,2011-05-02,12.969307142031541,spring
New York,2011-05-03,0.19725518442801793,spring
New York,2011-05-04,8.47256480587976,spring
New York,2011-05-05,9.890537131447815,spring
New York,2011-05-06,5.074855772980865,spring
New York,2011-05-07,4.479737773713382,spring
New York,2011-05-08,3.388380280232183,spring
New York,2011-05-09,10.953617775341916,spring
New York,2011-05-10,14.17703286405631,spring
New York,2011-05-11,10.589112067802802,spring
New York,2011-05-12,9.076592629661524,spring
New York,2011-05-13,9.71397400056703,spring
New York,2011-05-14,13.90838700420132,spring
New York,2011-05-15,5.566079763334,spring
New York,2011-05-16,11.348000658732389,spring
New York,2011-05-17,2.499167029097535,spring
New York,2011-05-18,29.98567454219538,spring
New York,2011-05-19,10.679769495001672,spring
New York,2011-05-20,9.340235908787953,spring
New York,2011-05-21,11.243467926458651,spring
New York,2011-05-22,1.5747586080097058,spring
New York,2011-05-23,10.363242627143006,spring
New York,2011-05-24,8.175928196040527,spring
New York,2011-05-25,19.691349992372615,spring
New York,2011-05-26,7.773749220286235,spring
New York,2011-05-27,8.62134170952383,spring
New York,2011-05-28,11.240300582612893,spring
New York,2011-05-29,23.973818465767053,spring
New York,2011-05-30,4.711479346809964,spring
New York,2011-05-31,5.825409905902167,spring
New York,2011-06-01,23.615085900290307,summer
New York,2011-06-02,14.290902186849078,summer
New York,2011-06-03,23.375433637704397,summer
New York,2011-06-04,11.367733014081573,summer
New York,2011-06-05,24.97674186557603,summer
New York,2011-06-06,11.503078599694883,summer
New York,2011-06-07,29.563204889722403,summer
New York,2011-06-08,31.197993330396073,summer
New York,2011-06-09,15.847160953788121,summer
New York,2011-06-10,20.65656509912745,summer
New York,2011-06-11,24.640346932733095,summer
New York,2011-06-12,20.817049432657512,summer
New York,2011-06-13,24.56360263061102,summer
New York,2011-06-14,20.708134456928242,summer
New York,2011-06-15,20.929204637988175,summer
New York,2011-06-16,30.367228832412806,summer
New York,2011-06-17,25.98700278223602,summer
New York,2011-06-18,23.650369750531684,summer
New York,2011-06-19,18.54598400327057,summer
New York,2011-06-20,33.07178486262396,summer
New York,2011-06-21,26.86905426134779,summer
New York,2011-06-22,22.618324802043986,summer
New York,2011-06-23,29.696201570704126,summer
New York,2011-06-24,19.148933818992177,summer
New York,2011-06-25,21.06073560056665,summer
New York,2011-06-26,33.325119036185995,summer
New York,2011-06-27,17.04553213467242,summer
New York,2011-06-28,25.96098324873893,summer
New York,2011-06-29,16.528552669491003,summer
New York,2011-06-30,17.610808683880983,summer
New York,2011-07-01,34.60537393141723,summer
New York,2011-07-02,25.65379205970729,summer
New York,2011-07-03,20.171473862864875,summer
New York,2011-07-04,24.82202306631918,summer
New York,2011-07-05,21.65326412067634,summer
New York,2011-07-06,34.880068750388105,summer
New York,2011-07-07,23.497884910923723,summer
New York,2011-07-08,32.13340691661918,summer
New York,2011-07-09,21.967875035367285,summer
New York,2011-07-10,18.70228115554079,summer
New York,2011-07-11,11.462053485277718,summer
New York,2011-07-12,21.414881190484287,summer
New York,2011-07-13,26.922242626399523,summer
New York,2011-07-14,20.387933734447145,summer
New York,2011-07-15,24.048869303190713,summer
New York,2011-07-16,31.23634731152555,summer
New York,2011-07-17,26.734389900157886,summer
New York,2011-07-18,22.727179482299903,summer
New York,2011-07-19,23.443305955827398,summer
New York,2011-07-20,27.032877366657658,summer
New York,2011-07-21,15.013936320699598,summer
New York,2011-07-22,19.53397429022148,summer
New York,2011-07-23,26.156706750192065,summer
New York,2011-07-24,29.921156093251383,summer
New York,2011-07-25,16.67622813873883,summer
New York,2011-07-26,28.808340883176847,summer
New York,2011-07-27,23.623249061525716,summer
New York,2011-07-28,34.54286557583702,summer
New York,2011-07-29,27.258688473258204,summer
New York,2011-07-30,24.825350741080864,summer
New York,2011-07-31,21.16543690914325,summer
New York,2011-08-01,20.088717466522006,summer
New York,2011-08-02,27.562908276638055,summer
New York,2011-08-03,28.204370517222575,summer
New York,2011-08-04,24.40478291238033,summer
New York,2011-08-05,22.86930111697881,summer
New York,2011-08-06,30.01535929160982,summer
New York,2011-08-07,13.753782409465101,summer
New York,2011-08-08,26.127156231543225,summer
New York,2011-08-09,20.707880120500278,summer
New York,2011-08-10,24.362280303118943,summer
New York,2011-08-11,21.917434602510156,summer
New York,2011-08-12,29.967226452627287,summer
New York,2011-08-13,28.079508101330852,summer
New York,2011-08-14,17.56730195539067,summer
New York,2011-08-15,21.29854404932115,summer
New York,2011-08-16,23.63478742714956,summer
New York,2011-08-17,22.94247284026579,summer
New York,2011-08-18,20.418672193191494,summer
New York,2011-08-19,19.363818745497653,summer
New York,2011-08-20,27.351298530774987,summer
New York,2011-08-21,19.817414047513118,summer
New York,2011-08-22,28.531597715064375,summer
New York,2011-08-23,22.17743868059777,summer
New York,2011-08-24,26.0176248692885,summer
New York,2011-08-25,29.077723022544305,summer
New York,2011-08-26,28.64116837819201,summer
New York,2011-08-27,28.51992352475061,summer
New York,2011-08-28,27.719932470794063,summer
New York,2011-08-29,23.054876565232263,summer
New York,2011-08-30,26.371423270422454,summer
New York,2011-08-31,27.357448738107628,summer
New York,2011-09-01,14.244745016806046,autumn
New York,2011-09-02,15.087917112595111,autumn
New York,2011-09-03,17.811222643402072,autumn
New York,2011-09-04,13.54501838009849,autumn
New York,2011-09-05,21.106875755710504,autumn
New York,2011-09-06,21.305609080591278,autumn
New York,2011-09-07,10.56671831914165,autumn
New York,2011-09-08,15.687030636737887,autumn
New York,2011-09-09,16.00417011858124,autumn
New York,2011-09-10,14.873554362757922,autumn
New York,2011-09-11,10.602855497108486,autumn
New York,2011-09-12,17.65226051892836,autumn
New York,2011-09-13,23.097978273328792,autumn
New York,2011-09-14,9.164238750608071,autumn
New York,2011-09-15,15.350406355812312,autumn
New York,2011-09-16,15.583751761478085,autumn
New York,2011-09-17,16.73436744170786,autumn
New York,2011-09-18,11.9184206789639,autumn
New York,2011-09-19,16.99085593777617,autumn
New York,2011-09-20,20.12919980707899,autumn
New York,2011-09-21,10.90844773973701,autumn
New York,2011-09-22,18.675353814800943,autumn
New York,2011-09-23,13.513236790530996,autumn
New York,2011-09-24,20.53599751630358,autumn
New York,2011-09-25,14.008678042069633,autumn
New York,2011-09-26,18.135059563649456,autumn
New York,2011-09-27,8.882110500144318,autumn
New York,2011-09-28,9.06743281901073,autumn
New York,2011-09-29,20.846676369195254,autumn
New York,2011-09-30,9.932867397020358,autumn
New York,2011-10-01,10.99228266353881,autumn
New York,2011-10-02,12.741592510073028,autumn
New York,2011-10-03,18.55530632569097,autumn
New York,2011-10-04,13.488612863329905,autumn
New York,2011-10-05,5.783671295030949,autumn
New York,2011-10-06,5.442098810909549,autumn
New York,2011-10-07,17.292707184100497,autumn
New York,2011-10-08,14.764760901097794,autumn
New York,2011-10-09,16.4512551424958,autumn
New York,2011-10-10,15.207762718444842,autumn
New York,2011-10-11,13.032705129697227,autumn
New York,2011-10-12,9.426696955290993,autumn
New York,2011-10-13,8.190771544478352,autumn
